note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword,xsec_token
6841b0ac000000002102fb18,normal,棕色系列合集,"女生棕色系发色小合集❤建议收藏噢
一定要染一次棕色，真的很正很气质！！
而且褪色后也很好看噢🎀#棕色系[话题]# #适合各种风格[话题]# #摩卡棕[话题]# #适合各种肤色[话题]# #奶咖色系[话题]# #适合夏天的发色推荐[话题]# #毕业季染头发[话题]#",,1749135532000,1749135532000,5ecc74d500000000010003e2,居家染发膏，烫发膏，直发膏，专业调配师,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31iqngi2o1a0g5nmcejag80v2p6ae098,6153,3019,19,780,,"http://sns-webpic-qc.xhscdn.com/202604202231/08a1d86da275cda4b8c7dc1de7b54e5f/notes_pre_post/1040g3k831ibqvebr08l05nmcejag80v2vua0fbg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/7c45cb96361b3d5b8e98326f7a89482e/notes_pre_post/1040g3k831ibqvebr08lg5nmcejag80v22fm453g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/7d32890e03befeca2b6d6ed626bad97e/notes_pre_post/1040g3k831ibqvebr08m05nmcejag80v22ek8bkg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/c9332a52ef36b45eda5c5bd9a7cdb039/notes_pre_post/1040g3k831ibqvebr08mg5nmcejag80v2ujkvv9o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/a8672ece433109a5022c259da77bfe5b/notes_pre_post/1040g3k831ibqvebr08n05nmcejag80v24kovnkg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/e81811f185a25aa3a1996576c52cf9cb/notes_pre_post/1040g3k831ibqvebr08ng5nmcejag80v287fkph0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/759b6ca8a4fcd9f2411441cba97e8e92/notes_pre_post/1040g3k831ibqvebr08o05nmcejag80v2taj1j50!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/fdd55efa96552735224d7e32cabefe54/notes_pre_post/1040g3k831ibqvebr08og5nmcejag80v23g5tm6g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/0bfb0d400749bf52072428a486bfa839/notes_pre_post/1040g3k831ibqvebr08p05nmcejag80v29vnlhu0!nd_dft_wlteh_webp_3","棕色系,适合各种风格,摩卡棕,适合各种肤色,奶咖色系,适合夏天的发色推荐,毕业季染头发",1776695683817,https://www.xiaohongshu.com/explore/6841b0ac000000002102fb18?xsec_token=ABWoKamWrjQ35qcVh2h4g7YaAA-jRyxCMgg0IHlo4kL3A=&xsec_source=pc_search,染发颜色推荐2026,ABWoKamWrjQ35qcVh2h4g7YaAA-jRyxCMgg0IHlo4kL3A=
69420b4d000000001e000ed8,normal,"黑发直接染不用漂🌿的自然显白发色。#创作灵感[话题]# 2026温柔显白免漂的发色谁会不喜欢‼️
今日整理分享 18款流行发色
想要染发的集美可以参考®
这些发色不挑肤色
素颜显白黄皮也可以驾驭
质感高级的流行发色绝绝子
还有免漂发色黑发可以直接染🎉
不易踩雷🥳自己在家也可以染出效果
#免漂发色[话题]# #显白发色[话题]# #发色推荐[话题]##发色[话题]#","黑发直接染不用漂🌿的自然显白发色。#创作灵感[话题]# 2026温柔显白免漂的发色谁会不喜欢‼️
今日整理分享 18款流行发色
想要染发的集美可以参考®
这些发色不挑肤色
素颜显白黄皮也可以驾驭
质感高级的流行发色绝绝子
还有免漂发色黑发可以直接染🎉
不易踩雷🥳自己在家也可以染出效果
#免漂发色[话题]# #显白发色[话题]# #发色推荐[话题]##发色[话题]#",,1765935949000,1765935949000,645e2dcd000000002a00af5e,小辰发色安利,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mm99v864q005p2u5n6qhbquer11su8,2782,1941,3,382,,"http://sns-webpic-qc.xhscdn.com/202604202231/c210e3ed5aa457ee2863e14ab3ecd501/notes_pre_post/1040g3k831q662mqun4205p2u5n6qhbqub5lk7mo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/b8e736561816ac97fefe62ca54944b4b/notes_pre_post/1040g3k831q662mqun42g5p2u5n6qhbqugj0t7no!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/1295cff585398028816f602f530d17ed/notes_pre_post/1040g3k831q662mqun4305p2u5n6qhbquf6j9rno!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/560a6d95f36e30390f6ac831164dc66d/notes_pre_post/1040g3k831q662mqun43g5p2u5n6qhbqupomrjm0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/74d0d80bf4f17299f65ff7382c9fa4aa/notes_pre_post/1040g3k831q662mqun4405p2u5n6qhbquq5kk878!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/4771240df982bb4f69f6e5a6f1abcea1/notes_pre_post/1040g3k831q662mqun44g5p2u5n6qhbqu964s5po!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/1c179049e3804b9e24c2b6e64d5de94b/notes_pre_post/1040g3k831q662mqun4505p2u5n6qhbqu63grk78!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/83a8abe08c9e4c7c63d82943f8c4e47f/notes_pre_post/1040g3k831q662mqun45g5p2u5n6qhbquv8m09to!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202231/93be6bbd8b379d2818650556395924ab/notes_pre_post/1040g3k831q662mqun4605p2u5n6qhbqujtc0lc8!nd_dft_wlteh_webp_3","创作灵感,免漂发色,显白发色,发色推荐,发色",1776695683823,https://www.xiaohongshu.com/explore/69420b4d000000001e000ed8?xsec_token=ABuSn55GCDjL9KjtJYP775s2l5MRq78UqQAVbrZxLSoyE=&xsec_source=pc_search,染发颜色推荐2026,ABuSn55GCDjL9KjtJYP775s2l5MRq78UqQAVbrZxLSoyE=
69bb8c2f000000002301e38f,normal,松弛！浅说：染发色怎么选？,"▪️日常不用漂党
茶棕/冷茶棕/栗棕/巧克力棕
黑发直接染！素颜也显白，越洗越好看
通勤/上学都适配，低调又有质感
▪️氛围感漂发党
亚麻棕/奶茶灰棕/奶茶金/亚麻白金
清透感拉满！黄白皮闭眼冲
阳光下自带滤镜，拍照巨出片
	
💡 小tip：
不用漂更持久，漂发后记得好好护色护发～
#越掉色越好看的发色[话题]# #黄皮显白发色[话题]##发色推荐[话题]#",,1773898799000,1775067993000,5f4609ca000000000101d36a,.伱,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fsqa8p60g6g5nq61750bkraoir9lag,2401,1145,9,267,广西,"http://sns-webpic-qc.xhscdn.com/202604202232/15cedc386810424212f1831cb2767f22/1040g00831tsqvgl678605nq61750bkrac8933b0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/13bd9f6755dbd469814c873b6434750a/1040g00831tsqvgl6785g5nq61750bkral7r2nso!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/e3184440ee22392d8dfa3231e0927433/1040g00831tsqvgl6783g5nq61750bkra83mchs0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/14ff1c59a717d56ef4d5717e33346a00/1040g00831ue8dbi6ia605nq61750bkra8i36b4o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/cc10cb4dfc18ee8c3b50017bc87215c6/1040g00831ue8dbi6ia305nq61750bkraau2a4i8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/ad09f2f182ae3b38c4d4a22de35ccf1c/1040g00831ue8dbi6ia4g5nq61750bkra9lhs0co!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/c425da84d8eb1480afbfeb547822a68f/1040g00831ue8dbi6ia0g5nq61750bkra4p91ijo!nd_dft_wlteh_webp_3","越掉色越好看的发色,黄皮显白发色,发色推荐",1776695683826,https://www.xiaohongshu.com/explore/69bb8c2f000000002301e38f?xsec_token=ABv_FMYKmNmnBpTmdpFu_Dm8bW_EzEaaNjWyTgCLJpAPs=&xsec_source=pc_search,染发颜色推荐2026,ABv_FMYKmNmnBpTmdpFu_Dm8bW_EzEaaNjWyTgCLJpAPs=
6950d06c000000001e024b7f,normal,2026超🔥的女生韩系显白发色丨掉色也好看,"哇呜！！这些发色真的好韩啊💖
1️⃣2️⃣款韩系显白氛围感发色‼️建议收藏
好看不掉黄的发色
🎉素颜也显白！黄黑皮姐妹福音
时尚百搭丨氛围感拉满
学生党上班族日常通勤必备发色
✨叫上闺蜜一起变美叭✨
✨玫瑰粉棕  栗棕色
✨树莓红  焦糖红棕
✨蜜茶棕  米棕色
✨蜜茶暖棕  榛果棕
✨冷茶棕  亚麻冷棕
✨奶茶暖棕  榛果灰棕
#素颜显白的发色[话题]# #好看不掉黄的颜色[话题]# #女生发色[话题]# #掉色不发黄的发色[话题]# #好看的发色[话题]# #不用漂的发色[话题]# #发色分享[话题]# #拍照巨上镜的发色[话题]# #仙女发色[话题]# #夏季发色[话题]#",,1766903916000,1766903917000,67c81ab7000000000d00a596,桭桄,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qkit33dng005pu83arj99cme3s3n6o,2098,1094,,408,,"http://sns-webpic-qc.xhscdn.com/202604202232/8a44d1a40f29d3e6ca2ef97fd77aa91e/notes_pre_post/1040g3k031qkj7o2v0a0g5pu83arj99cmhoeo820!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/a9202bfcb3ecb49854498c002c7281fb/notes_pre_post/1040g3k031qkj7o2v0a105pu83arj99cm8hjrm6o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/393d71d81cb7bf54ef71d6ae5fc60ae8/notes_pre_post/1040g3k031qkj7o2v0a205pu83arj99cmpjvtlco!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/30cff2962f73fb1ac2757caf7b2943da/notes_pre_post/1040g3k031qkj7o2v0a2g5pu83arj99cmv224ql8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/a0bc82b18737cc07415926e71efe8040/notes_pre_post/1040g3k031qkj7o2v0a305pu83arj99cm64bp6e0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/6369f5046ca8cc76efa07e01f2e4fde4/notes_pre_post/1040g3k031qkj7o2v0a1g5pu83arj99cmsq8ur10!nd_dft_wlteh_webp_3","素颜显白的发色,好看不掉黄的颜色,女生发色,掉色不发黄的发色,好看的发色,不用漂的发色,发色分享,拍照巨上镜的发色,仙女发色,夏季发色",1776695683827,https://www.xiaohongshu.com/explore/6950d06c000000001e024b7f?xsec_token=ABrIKoCOJIkxTuP46b6CKlAXtdeqRL93MtYQqvLXcOhPM=&xsec_source=pc_search,染发颜色推荐2026,ABrIKoCOJIkxTuP46b6CKlAXtdeqRL93MtYQqvLXcOhPM=
69872d08000000000d0096af,normal,公主们，请选发色,2026发色天花板!这9大色系直接封神|拿图直接染,,1770466568000,1770466569000,620b637c00000000100080b2,小Q染发推荐,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31rna76qvis005ogbcdu4105ivlfide0,1629,876,3,478,,"http://sns-webpic-qc.xhscdn.com/202604202232/69c27603709c463ad7de9ebfdaa71adb/notes_pre_post/1040g3k831s9mf8ho5m705ogbcdu4105ic5ph138!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/5c31eb9b0345eae9ab8bb3210fad2a4e/notes_pre_post/1040g3k831s9mf8ho5m805ogbcdu4105i9ag15ho!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/f4d22e5ba27eb6c3b03ad2b8bf2204ea/notes_pre_post/1040g3k831s9mf8ho5m7g5ogbcdu4105i20r35l0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/f18e425faf7081a480fa5cc1d966d22c/notes_pre_post/1040g3k831s9mf8ho5m905ogbcdu4105ilav4fcg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/d6846d87493dced95a58d80d3677d286/notes_pre_post/1040g3k831s9mf8ho5m9g5ogbcdu4105iqoruss8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/aa1fa462b6f1b7ce31fc726208ecf624/notes_pre_post/1040g3k831s9mf8ho5m8g5ogbcdu4105isl2f2v8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/385b69c41f3a32972b423543d515351a/notes_pre_post/1040g3k831s9mf8ho5ma05ogbcdu4105i7rfie5o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/7eab94c3d874f5ddf06813f3d2087977/notes_pre_post/1040g3k831s9mf8ho5mag5ogbcdu4105i8lktl98!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/963b2d037c4d32e1fc0ff2283d778066/notes_pre_post/1040g3k831s9mf8ho5mb05ogbcdu4105ib0c925g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/87d278c711c2d8954d8fa86efd40af59/notes_pre_post/1040g3k831s9mf8ho5mbg5ogbcdu4105ietc72c8!nd_dft_wlteh_webp_3",,1776695683886,https://www.xiaohongshu.com/explore/69872d08000000000d0096af?xsec_token=ABYX1YPGeJpS0IbGe_wmS3cM76DE8BqVf4mObHcT6ZPO4=&xsec_source=pc_search,染发颜色推荐2026,ABYX1YPGeJpS0IbGe_wmS3cM76DE8BqVf4mObHcT6ZPO4=
69b8dc8e0000000021005ebc,normal,染发 染发 染发 染发,"2026免漂显白棕色系发色合集🔥百搭又耐看
什么发色不用漂还显白？
棕色系发色真的不用漂嘛？
-
1️⃣5️⃣款免漂显白的棕色系氛围感发色合集❗️
百搭又耐看的高级感发色
不用漂！不用漂！不用漂！重要的事说三遍[赞R]
👉🏻黄皮黄黑皮姐妹福音来了
✅早八人/学生党/宝妈都可染的素颜显白发色
开学季到了！！蕞适合染这么一款低调显白的棕色系发色啦🎉🎉
快来试试叭
-
🤎奶茶灰棕  奶茶棕  亚麻灰棕 香槟蜜棕  蜜茶浅棕
🤎榛果棕  珍珠米棕  蜜茶棕  榛果茶棕  冷棕色
🤎亚麻冷棕  摩卡棕  蜜糖醇棕  冷茶棕  黑茶棕#春夏显白发色分享[话题]# #无需漂的发色[话题]# #掉色不发黄的发色[话题]# #适合各种肤色[话题]# #春夏发色[话题]# #素颜显白的发色[话题]#",,1773722766000,1773722766000,69b8daae0000000034016ad4,Bob.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31uj8rug71m005qdorand2qmk10c9md0,1623,820,3,234,,"http://sns-webpic-qc.xhscdn.com/202604202232/3f5a0ab0e60305e39de67bceb5f8f353/notes_pre_post/1040g3k831tq72qpumq705qdorand2qmkvvlisbg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/0347b0b909edf9cfdb8467bd02993127/notes_pre_post/1040g3k831tq72qpumq7g5qdorand2qmksl67sh0!nd_dft_wlteh_webp_3","春夏显白发色分享,无需漂的发色,掉色不发黄的发色,适合各种肤色,春夏发色,素颜显白的发色",1776695683889,https://www.xiaohongshu.com/explore/69b8dc8e0000000021005ebc?xsec_token=ABJr5nZyshcBzG7QzJAjUIsioW2NRTNk2QwcThckNmHOs=&xsec_source=pc_search,染发颜色推荐2026,ABJr5nZyshcBzG7QzJAjUIsioW2NRTNk2QwcThckNmHOs=
69d63e09000000001a02aecd,video,没漂！冷雾灰棕色也太韩，太显白了吧！,"今年非常非常流行的发色啦！
冷雾灰棕色发色！！！
今年的新款发色！
低调，自然，显白，显气质，显发质啦！
很适合学生党，上班族！
不用褪色，不用漂发，不会掉黄！
	
PS:我自己调配的颜色，和别家不一样啊！
三只不同颜色调色！！
	
即使素颜出门都会很显白的发色！！#发色[话题]# #染发膏推荐[话题]# #染发[话题]##发色推荐2026显白春夏[话题]#  #显白发色[话题]# #染发发色推荐[话题]##冷棕色[话题]##2026流行发色[话题]# #AEAU染发膏[话题]##冷雾黑巧[话题]#",http://sns-video-hs.xhscdn.com/stream/1/110/259/01e9d63df2526679010370039d6ce2c621_259.mp4?sign=07597a0116a14dff0195134604efbec7&t=69e638fe,1775648265000,1775648265000,65ae7134000000000e001088,SSICA发色测评,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312ljjr2mhs005pdee4q3g448jp8h8qg,891,875,15,177,浙江,http://sns-webpic-qc.xhscdn.com/202604202232/92c40ea055212392d3e61046397767a7/1040g00831umta4uiia005pdee4q3g4482v1nh78!nd_dft_wlteh_webp_3,"发色,染发膏推荐,染发,发色推荐2026显白春夏,显白发色,染发发色推荐,冷棕色,2026流行发色,AEAU染发膏,冷雾黑巧",1776695683891,https://www.xiaohongshu.com/explore/69d63e09000000001a02aecd?xsec_token=ABvFKXAWB4ditdxZRb0ypWPI7wicovqCeUVNIL29zB7pY=&xsec_source=pc_search,染发颜色推荐2026,ABvFKXAWB4ditdxZRb0ypWPI7wicovqCeUVNIL29zB7pY=
696e4f36000000001a02638a,normal,染了新发色！、下次还要染这个！！,"🧋🧋今年超好看的一款棕色系可酷可温柔自带混血
–––––––-
🧋🧋如果肤色较为暗沉的女孩，染上就会自带Spotlight,还时髦显白、增加透明感
–––––––
🧋🧋有一点点混血的感觉，是既显又洋气的一个发色在不同的光线下
–––––––
🧋🧋发色呈现出的效果是不同的走在路上绝对焦点满满的混血感主要后期掉色也不会是黄色
–––––––
🧋🧋奶茶色、米棕色、质感发色、亚麻色、冷棕色、混血发色、奶茶灰~
发色分享 #显白的发色[话题]## #混血发色[话题]###秋冬发色[话题]###染发[话题]## #发色推荐[话题]## #2026新发色[话题]## #春夏显白发色分享[话题]## #今日发色[话题]## #亚麻色发色[话题]## #发色分享[话题]## #最火发型[话题]## #发型推荐[话题]##",,1768836918000,1768836918000,641c76ad0000000011023b3b,一旨零星,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31tipv091lk005p0seqmkceprfc5k49g,882,650,59,88,,"http://sns-webpic-qc.xhscdn.com/202604202232/c60e839042c6d1ade4ebe1e6d6f4fcae/notes_pre_post/1040g3k031rh6jpbe001g5p0seqmkcepr9gh0slg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/522d7188e46763252fd2a1f660c0a797/notes_pre_post/1040g3k031rh6jpbe00105p0seqmkcepr4s99n2g!nd_dft_wlteh_webp_3","显白的发色,混血发色,秋冬发色,染发,发色推荐,2026新发色,春夏显白发色分享,今日发色,亚麻色发色,发色分享,最火发型,发型推荐",1776695683892,https://www.xiaohongshu.com/explore/696e4f36000000001a02638a?xsec_token=ABvvIY_AB5OETLRBe_PHbVCUFEBpI5fsur03RqM2kXVCw=&xsec_source=pc_search,染发颜色推荐2026,ABvvIY_AB5OETLRBe_PHbVCUFEBpI5fsur03RqM2kXVCw=
6981699b000000000c03674b,normal,"2026爆款发色合集
2026开启你的新发色吧！这几款高级感发色，兼顾显白、百搭、不挑皮，黄皮/橄榄皮直接抄作业～这些发色2026年够你染了吧。染不完2027年接着染","2026爆款发色合集
2026开启你的新发色吧！这几款高级感发色，兼顾显白、百搭、不挑皮，黄皮/橄榄皮直接抄作业～这些发色2026年够你染了吧。染不完2027年接着染",,1770088859000,1770088860000,5def757c000000000100886a,🌐黛丽丝陈昆八号,https://sns-avatar-qc.xhscdn.com/avatar/5def757c000000000100886a.jpg,777,470,1,103,,"http://sns-webpic-qc.xhscdn.com/202604202232/b361865ff0f2ce81601e66f4e9673122/1040g00831s42bj9bl82g5nffelu0923a5s2naf0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/e54721efb835a4dcc2d590f061e04b68/1040g00831s42bj9bl81g5nffelu0923a3igcdb0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/387f22389e2d35e7a49e7be059829053/1040g00831s42bj9bl8205nffelu0923ak7no2l8!nd_dft_wlteh_webp_3",,1776695683894,https://www.xiaohongshu.com/explore/6981699b000000000c03674b?xsec_token=ABT8_VGSojEiA2nQjmi8ks2HeLc2fsVJ52SNgGZY56m6U=&xsec_source=pc_search,染发颜色推荐2026,ABT8_VGSojEiA2nQjmi8ks2HeLc2fsVJ52SNgGZY56m6U=
69c398d90000000022024ecc,normal,2026流行发色闭眼冲自带阳光滤镜的发色,盘点了近期几款热门发色，焦糖栗棕、薯棕色、麦田栗棕、蜜茶浅棕、蜂蜜棕等等，这些色系就像四季变幻展现出不同气质，无论是清新自然还是温暖都市感都尽在其中。快来挑选你的日常心动色吧！#发色分享[话题]# #流行发色[话题]# #日常染发[话题]# #美丽日常[话题]#,,1774426329000,1774426329000,5c0c486c000000000603ad0a,胖大星的宝藏,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qtc935n10004buu9g46pb8a94ejuco,736,489,2,80,广东,"http://sns-webpic-qc.xhscdn.com/202604202232/8fadaf7fd934a9890f1587e90411284a/notes_pre_post/1040g3k031u4mk4h2ia004buu9g46pb8arrq24lo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/79f30eb5ffe2a5bcf51aa9f9cc0c3947/notes_pre_post/1040g3k031u4mk4h2ia0g4buu9g46pb8a3d3lnj8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/d52ae814fa81203cf5300c3f37bcc434/notes_pre_post/1040g3k031u4mk4h2ia104buu9g46pb8agkarl2g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/c3e1ed8add1fc078bf1221d28949babf/notes_pre_post/1040g3k031u4mk4h2ia1g4buu9g46pb8ansf8im0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/b178c3d09ab5edf443476804d9722b9c/notes_pre_post/1040g3k031u4mk4h2ia204buu9g46pb8a4sip07g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/3152e895aee1d4cd227014fb8e589f39/notes_pre_post/1040g3k031u4mk4h2ia2g4buu9g46pb8aha5hc40!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/89abba8a1379c5bd4aa142d6b7c8f0b2/notes_pre_post/1040g3k031u4mk4h2ia304buu9g46pb8atiq7nig!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604202232/161ce69c9f4666d3868e15d13ce82a42/notes_pre_post/1040g3k031u4mk4h2ia3g4buu9g46pb8amcsom8o!nd_dft_wlteh_webp_3","发色分享,流行发色,日常染发,美丽日常",1776695683934,https://www.xiaohongshu.com/explore/69c398d90000000022024ecc?xsec_token=ABNKDC9Qmk8j2P1QRxohIiKfQ4KkjQMiQFZk9gv88YZNI=&xsec_source=pc_search,染发颜色推荐2026,ABNKDC9Qmk8j2P1QRxohIiKfQ4KkjQMiQFZk9gv88YZNI=
