note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword,xsec_token
69b41edd00000000220294be,video,《衣服是怎么变好看的》5️⃣,#衣服是怎么变好看的[话题]# #春日穿搭[话题]# #梨形身材穿搭[话题]# #小个子穿搭[话题]# #每天一个穿搭灵感[话题]# #时髦主理人[话题]#,http://sns-video-bd.xhscdn.com/stream/1/110/259/01e9b41edcc5d0bd010370039ce79a00c0_259.mp4?sign=893dfcf58a4d2abedff4c2c191ebc906&t=69e5ec06,1773412061000,1773412061000,616d9dc0000000000201c1f9,派大馨,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31t7g22115k0g5obdjn00jgfpcu4k9o0,4.7万,1.2万,1293,1627,,http://sns-webpic-qc.xhscdn.com/202604201704/9890ba94543e0aeae323f9a3addd3f74/1040g2sg31tlit39m7qe05obdjn00jgfpb5csoqg!nd_dft_wlteh_webp_3,"衣服是怎么变好看的,春日穿搭,梨形身材穿搭,小个子穿搭,每天一个穿搭灵感,时髦主理人",1776676023746,https://www.xiaohongshu.com/explore/69b41edd00000000220294be?xsec_token=ABVWzOzoKEq33wA1Kmob-YKGJPqRuP5EmTui14KUsizyc=&xsec_source=pc_search,春季穿搭,ABVWzOzoKEq33wA1Kmob-YKGJPqRuP5EmTui14KUsizyc=
664e975b00000000160115c0,normal,听劝前后对比～,"最近合集，最近有穿韩系穿搭、半裙、连衣裙、牛仔裤等姐妹们最pick哪套哇？
#穿搭[话题]# #时尚穿搭[话题]# #温柔穿搭[话题]# #韩系穿搭[话题]# #梨形身材穿搭[话题]# #男生日韩系穿搭[话题]# #夏季穿搭[话题]# #休闲穿搭[话题]# #春夏穿搭[话题]# #显白穿搭[话题]# #今日穿搭[话题]#",,1716426587000,1716426588000,5ba1ea9b086a8c00013d9e8c,王大可,https://sns-avatar-qc.xhscdn.com/avatar/62636be2a343a7eee9d1a7e3.jpg,3.8万,1万,1683,1584,,"http://sns-webpic-qc.xhscdn.com/202604201704/89d1bf3ef68c382ad36d9f8a095fba99/1040g2sg3134e6g926c704b2bm6l9n7kc42q2nb8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/a07e360fbb87f497f5611c56e44e0e06/1040g2sg3134e6g926c7g4b2bm6l9n7kcjhhdsgo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/430be414994c38dcfa4896256b183e18/1040g2sg3134e6g926c804b2bm6l9n7kcnqk12po!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/bc2a9d86c4862f236b6a17751e8c5c3d/1040g2sg3134e6g926c8g4b2bm6l9n7kcgdje618!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/263f778190e937fc4a97e4c14f8cec10/1040g2sg3134e6g926c904b2bm6l9n7kcfa3phjg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/ddb643c8f883de5e08c5255c39ea6cc8/1040g2sg3134e6g926c9g4b2bm6l9n7kcsv7e31o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/b1d945f91ca0c5e425ab16a47dd7306b/1040g2sg3134e6g926ca04b2bm6l9n7kch3rvq3o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/44ddc15676907ac3d62a0d044eeef336/1040g2sg3134e6g926cag4b2bm6l9n7kc59hlv2g!nd_dft_wlteh_webp_3","穿搭,时尚穿搭,温柔穿搭,韩系穿搭,梨形身材穿搭,男生日韩系穿搭,夏季穿搭,休闲穿搭,春夏穿搭,显白穿搭,今日穿搭",1776676023763,https://www.xiaohongshu.com/explore/664e975b00000000160115c0?xsec_token=AB6soMI9BOXcjzX1zi0u0cQM1w0qlL48cKPU5WYXIleOs=&xsec_source=pc_search,春季穿搭,AB6soMI9BOXcjzX1zi0u0cQM1w0qlL48cKPU5WYXIleOs=
69c0a5090000000021013a39,video,🩵蓝色系一周穿搭 | 通勤度假一键切换！,#ootd每日穿搭[话题]# #温柔穿搭[话题]#  #空气感叠穿[话题]#  #春夏穿搭[话题]# #蓝色系[话题]# #度假穿什么[话题]# #出游穿搭[话题]# #法式穿搭[话题]# #通勤穿搭[话题]# #每天一个穿搭灵感[话题]# #快速出门穿搭[话题]# #一周穿搭不重样[话题]#,http://sns-video-bd.xhscdn.com/stream/79/110/259/01e9c09f15570e9d010370039d18861387_259.mp4?sign=3292f36c9886f140b0dbd9f5b287a28a&t=69e5ec15,1774232841000,1775777512000,5836b0c982ec396d0143a932,这口芒果不太甜,https://sns-avatar-qc.xhscdn.com/avatar/5f69d106ed4be70001465667.jpg,2.2万,1万,402,534,河南,http://sns-webpic-qc.xhscdn.com/202604201704/9ddb0728cef597f6db6c579e8fba3028/1040g00831u1pje8mmu0048sai7ocja9ihga0fgo!nd_dft_wlteh_webp_3,"ootd每日穿搭,温柔穿搭,空气感叠穿,春夏穿搭,蓝色系,度假穿什么,出游穿搭,法式穿搭,通勤穿搭,每天一个穿搭灵感,快速出门穿搭,一周穿搭不重样",1776676023828,https://www.xiaohongshu.com/explore/69c0a5090000000021013a39?xsec_token=ABkaiNavwakKGJNYZoA3Af7I-IeyeiSL8Lj3uQTsZ2VoI=&xsec_source=pc_search,春季穿搭,ABkaiNavwakKGJNYZoA3Af7I-IeyeiSL8Lj3uQTsZ2VoI=
68138272000000002100298a,normal,近期的一周穿搭合集～,#春夏穿搭[话题]#   #每日穿搭[话题]#   #韩系穿搭[话题]#   #穿搭合集[话题]#  #日常通勤[话题]#,,1746109042000,1746109043000,5dca810c0000000001001033,蓝涩,https://sns-avatar-qc.xhscdn.com/avatar/616fc1e16a39bedc09c0f89e.jpg,1.5万,5121,378,917,,"http://sns-webpic-qc.xhscdn.com/202604201704/d9084b8e3908623998fd623d974d949b/notes_pre_post/1040g3k031gunrbbmjo005neag460841jg6c9p58!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/b6495f6f4bd1dec4ac962f3459a8ed7a/notes_pre_post/1040g3k031gunrbbmjo0g5neag460841jbbv1p70!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/20ea291b340478ab6be954da309754e7/notes_pre_post/1040g3k031gunrbbmjo105neag460841jkr4g83g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/81759acdcd9c92827f237c7c7c264cea/notes_pre_post/1040g3k031gunrbbmjo1g5neag460841jk556j38!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/350a6b3c501fb3b05d2033b623ecf9da/notes_pre_post/1040g3k031gunrbbmjo205neag460841j926jgig!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/4b33a912f4a489d4f0e5dba7bb5ee100/notes_pre_post/1040g3k031gunrbbmjo2g5neag460841jnaic61g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604201704/3aecae49a7d331dc021d4e90c03b2734/notes_pre_post/1040g3k031gunrbbmjo305neag460841jb6td7eg!nd_dft_wlteh_webp_3","春夏穿搭,每日穿搭,韩系穿搭,穿搭合集,日常通勤",1776676023831,https://www.xiaohongshu.com/explore/68138272000000002100298a?xsec_token=ABiid2vj6c3_T_q0sl9A6TfIJ_7kZDfNhXSxE6AkF7I6Y=&xsec_source=pc_search,春季穿搭,ABiid2vj6c3_T_q0sl9A6TfIJ_7kZDfNhXSxE6AkF7I6Y=
68a841b6000000001c010b32,video,教师穿搭要显贵,#教师穿搭[话题]# #老师[话题]# #同事[话题]# #教师日常[话题]# #适合普通人的穿搭方式[话题]# #适合自己的穿搭[话题]# #搞笑女[话题]#,http://sns-video-bd.xhscdn.com/stream/1/110/259/01e8a841b5b779380103700398d140f3f5_259.mp4?sign=7fc67bbc226cbc6b4cd239103679ffb4&t=69e5ec23,1755857334000,1755857334000,59c9d2bb51783a44b3163250,三个乡村教书匠,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31erjfn9i6i0g49ravk9bmcignro8308,1.4万,788,772,6215,,http://sns-webpic-qc.xhscdn.com/202604201704/b185c8c67477e4eab676e8d3715a40fe/1040g00831lg06uc15i0049ravk9bmcigsuka2h8!nd_dft_wlteh_webp_3,"教师穿搭,老师,同事,教师日常,适合普通人的穿搭方式,适合自己的穿搭,搞笑女",1776676023834,https://www.xiaohongshu.com/explore/68a841b6000000001c010b32?xsec_token=ABY4DWKPoUqNtMIg-eKLvAtrBlM2rrRMjtWONjMq0u2ok=&xsec_source=pc_search,春季穿搭,ABY4DWKPoUqNtMIg-eKLvAtrBlM2rrRMjtWONjMq0u2ok=
69cb76d9000000001f005354,video,#早春穿搭[话题]# #每日穿搭[话题]# #少女心爆棚[话题]# #学生党好物[话题]# #学生平价好物[话题]# #平价女装[话题]#,#早春穿搭[话题]# #每日穿搭[话题]# #少女心爆棚[话题]# #学生党好物[话题]# #学生平价好物[话题]# #平价女装[话题]#,http://sns-video-bd.xhscdn.com/stream/1/110/259/01e9cb76ad520c28010370039d42c863e2_259.mp4?sign=4d75c1d66c5901d4bed7a3322566a8ec&t=69e5ec2b,1774941913000,1774941914000,57f11f8050c4b44a8c876f55,小茶宝藏铺,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312o6rjnk2q0048nttvfo0rqlbng2bog,1万,4136,43,202,广东,http://sns-webpic-qc.xhscdn.com/202604201704/608596d09593f7abacc2f6e6944c473f/1040g2sg31ucce55jigcg48nttvfo0rql4mcp79o!nd_dft_wlteh_webp_3,"早春穿搭,每日穿搭,少女心爆棚,学生党好物,学生平价好物,平价女装",1776676023835,https://www.xiaohongshu.com/explore/69cb76d9000000001f005354?xsec_token=ABwOj8q1gvsXbQRJxOp3zD8tlfl53_B2qpLANafzLnQDE=&xsec_source=pc_search,春季穿搭,ABwOj8q1gvsXbQRJxOp3zD8tlfl53_B2qpLANafzLnQDE=
67a889cb000000001800dc7d,video,早春穿搭｜外套毛衣小裙子✨简单干净显气质！,#早春穿搭[话题]# #初春穿搭[话题]# #气质穿搭[话题]# #春季穿搭[话题]# #开始期待春天的穿搭了[话题]# #针织开衫[话题]# #通勤穿搭[话题]# #裙子[话题]#,http://sns-video-bd.xhscdn.com/stream/79/110/259/01e7a889cb48eed00103700394ea5b79e9_259.mp4?sign=722859aaadd3aa14dead3c2b60db16ed&t=69e5ec32,1739098571000,1739098721000,5bc15ffb208fe80001ea9ed8,大美牛,https://sns-avatar-qc.xhscdn.com/avatar/614f06c33052fceca6bfafa5.jpg,9736,4441,173,683,,http://sns-webpic-qc.xhscdn.com/202604201704/ba21abf7cffa0a6657221edaeb61a77f/1040g00831dm94b7egs004beaslfvn7mobslh51o!nd_dft_wlteh_webp_3,"早春穿搭,初春穿搭,气质穿搭,春季穿搭,开始期待春天的穿搭了,针织开衫,通勤穿搭,裙子",1776676023850,https://www.xiaohongshu.com/explore/67a889cb000000001800dc7d?xsec_token=ABMb8QcM385EbaBcImXQohDtzOinwJE5TfKFolWMm_ZMU=&xsec_source=pc_search,春季穿搭,ABMb8QcM385EbaBcImXQohDtzOinwJE5TfKFolWMm_ZMU=
67cc1294000000000603a379,video,春日通勤穿搭✨不费力时髦 boxyfit一下～,#fitcheck[话题]# #不费力气的穿搭[话题]# #职场通勤穿搭[话题]# #温柔通勤气质穿搭[话题]# #期待春天穿搭[话题]# #通勤风穿搭[话题]# #日常通勤穿搭[话题]# #boxyfit[话题]#,http://sns-video-bd.xhscdn.com/stream/79/110/259/01e7cc124d4a216c0103700395752a5d84_259.mp4?sign=54fbe206a3e91b1dc618bc973d572a9b&t=69e5ec39,1741427348000,1741427348000,587c754b7fc5b8123394f446,不喜妹妹,https://sns-avatar-qc.xhscdn.com/avatar/633ee8593406091c8577ad2d.jpg,8657,4139,336,342,,http://sns-webpic-qc.xhscdn.com/202604201704/9f154362c090c6c340fc17b6d94cb9b6/1040g00831eovgc1a6e004920kgqknt26uu53n88!nd_dft_wlteh_webp_3,"fitcheck,不费力气的穿搭,职场通勤穿搭,温柔通勤气质穿搭,期待春天穿搭,通勤风穿搭,日常通勤穿搭,boxyfit",1776676023852,https://www.xiaohongshu.com/explore/67cc1294000000000603a379?xsec_token=ABYjbK5YC0pxaurQEfXYJfIGysFgIQtuIdW03so0aFQpg=&xsec_source=pc_search,春季穿搭,ABYjbK5YC0pxaurQEfXYJfIGysFgIQtuIdW03so0aFQpg=
68d0b5980000000014009b29,normal,发现了买衣服的最好方法是树立人设！,"一直以来都很想穿的好看，但一看网上就是各种小裙子、各种配饰
好看是好看 但问题是不实穿啊
我上班也不会帽子 围巾 配饰都带上啊
而这个夏天 我又是各种T恤 裤子，自己都穿烦了
终于在这个换季的时候，摸索出了适合我的穿搭方式
	
STEP[一R]：给自己树立一个鲜明的人设！
我给自己树立的人设就是“休闲实穿+高智风”
这个意思是 我之后只会买穿着舒服 不会买看着好看 但穿上感觉在受罪的衣服
在这种基础上我去看各种穿搭博主的时候
我就很清楚哪些博主是不适合我借鉴的
	
Step[二R]：整理自己的衣橱！
建议大家整理完衣橱，再去买衣服。
因为我本来想买黑色背心，一整理才发现自己有3条黑色背心
整理完后我发现我有巨多的短款上衣和风衣
但没有常穿的裤子，仅有的几条也都是黑色的
尤其是换完工作后，紧身的黑色西装裤我都不爱穿了
所以接下来目标很明确：买一条喜欢的长裤+几件内搭
	
Step[三R]：整理完一周穿搭！
懒人如我，既没有心思早上费心搭配穿什么
也不想在前一晚提前规划
所以这次，我直接在衣架上挂出5套搭好的穿搭
这样每天早上只需要无脑拿一套就好了
也不会出现以前只有外套和裤子，但没有内搭的惨剧了
	
虽然这篇不是那种超吸睛的穿搭分享，但真心希望能帮到和我一样
「不爱裙子不爱饰品，但又想穿得好看」的你～💡
#穿搭[话题]# #穿搭是自我表达的艺术[话题]# #简单穿搭[话题]# #衣服分享[话题]# #如何提升穿衣品质[话题]#",,1758508440000,1758508441000,5c5ae5530000000012003a57,辣妹成长日记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nrssuah58005n2qsl9kgein7lgbe10,8542,3520,186,217,,http://sns-webpic-qc.xhscdn.com/202604201705/719ec2be1d246817626ab1c25dc0942b/1040g00831mnfg5t85i005n2qsl9kgeinjbfp6hg!nd_dft_wlteh_webp_3,"穿搭,穿搭是自我表达的艺术,简单穿搭,衣服分享,如何提升穿衣品质",1776676023853,https://www.xiaohongshu.com/explore/68d0b5980000000014009b29?xsec_token=ABZO-lnAM729xqGw9g2BEsLSM48_-T4zb4O1haTXJFRbc=&xsec_source=pc_search,春季穿搭,ABZO-lnAM729xqGw9g2BEsLSM48_-T4zb4O1haTXJFRbc=
69aa3cb8000000001a03647d,video,早八打工人💼春日平价穿搭大汇总！通勤出游,#通勤穿搭[话题]# #韩系穿搭[话题]# #期待春天穿搭[话题]# #休闲穿搭[话题]# #早春出游这么穿[话题]# #OOTD比天气先回暖[话题]# #衬衫[话题]# #平价穿搭[话题]# #春夏穿搭[话题]# #春装搭配[话题]#,http://sns-video-bd.xhscdn.com/stream/79/110/259/01e9aa3cb8513048010370039cc0fe46ad_259.mp4?sign=67df2a569337be053d4055f5e7b8b4bd&t=69e5ec48,1772764344000,1772764345000,5fc63175000000000101f883,独角兽的粉粉,https://sns-avatar-qc.xhscdn.com/avatar/5fc6380a927d4c00014dd51c.jpg,8266,4143,122,387,,http://sns-webpic-qc.xhscdn.com/202604201705/d009b98bf742206e06fe5220d7a8dc6b/1040g2sg31tbttg0n5me05nu665qgbu43bp78ueo!nd_dft_wlteh_webp_3,"通勤穿搭,韩系穿搭,期待春天穿搭,休闲穿搭,早春出游这么穿,OOTD比天气先回暖,衬衫,平价穿搭,春夏穿搭,春装搭配",1776676023855,https://www.xiaohongshu.com/explore/69aa3cb8000000001a03647d?xsec_token=ABcre4K5pfRkLcN5xsHdOnfWXImxFzH44F3pGz_bQhB0I=&xsec_source=pc_search,春季穿搭,ABcre4K5pfRkLcN5xsHdOnfWXImxFzH44F3pGz_bQhB0I=
