comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
697821ae0000000019000646,1769480637000,江西,69707e2e000000002102b61e,是这三个吗亲,608a5d090000000001000bd1,小葫芦～,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31sd87c345k005o4abk4g82uhm3lnmd0?imageView2/2/w/120/format/jpg,99,"http://sns-webpic-qc.xhscdn.com/202604202255/1622405a28bd69619a4c287d2e654a9c/comment/1040g2h031rr0bde632005o4abk4g82uhqo0uudo!nd_whgt34_webp_wm_1,http://sns-webpic-qc.xhscdn.com/202604202255/4ff0d76e662c73a97f1d97d4971e6644/comment/1040g2h031rr0bde6320g5o4abk4g82uhu633ijg!nd_whgt34_webp_wm_1,http://sns-webpic-qc.xhscdn.com/202604202255/da0bf51f7705d9d49b4b6230b32b6f80/comment/1040g2h031rr0bde632105o4abk4g82uhpg33es0!nd_whgt34_webp_wm_1",0,1776696946721,490
699eebc3000000000600b0b6,1772022724000,黑龙江,69707e2e000000002102b61e,我就是特别严重的脂溢性皮炎痊愈的 洗发水掺二硫化硒洗头就可以 不用这些乱七八糟的东西,5921334c5e87e75cbd723f72,我们白着呢,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31n5mdgan4q0049guqjpkofri02ubcj8?imageView2/2/w/120/format/jpg,217,,0,1776696946729,853
699c6bf1000000001d00d647,1771858929000,甘肃,69707e2e000000002102b61e,康复新液擦洗 按摩 会好的,6218ac650000000021027737,青杪,https://sns-avatar-qc.xhscdn.com/avatar/6218acb426891684e58f0588.jpg?imageView2/2/w/120/format/jpg,190,,0,1776696946743,311
69de5088000000000c030e48,1776177289000,河北,69707e2e000000002102b61e,信我吗 把洗发水护发素护发油啫喱喷雾都扔掉 用皂洗啥事都没有了 ,59661b2e6a6a692310deb3b9,麦芽糖的春天,https://sns-avatar-qc.xhscdn.com/avatar/59661b2e6a6a692310deb3b9.jpg?imageView2/2/w/120/format/jpg,17,,0,1776696946746,11
69b2c730000000000c033a82,1773324080000,四川,69707e2e000000002102b61e,国内的啥子二硫化硒，酮康挫，中药自制皂我真的受够了，被骗了一年的时间越来越严重。,55ab9c1141a2b31bb560cc96,lulalalulalalulalulale,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3159eq2k90m6g40vneie13j4mbpb9jv0?imageView2/2/w/120/format/jpg,27,,0,1776696946750,70
69e4a691000000001401dc1d,1776592529000,吉林,69707e2e000000002102b61e,薇姿绿标头皮洗完非常干，有一种头皮要裂开的感觉[哭惹R],5d39c753000000001602fedf,海鸥,https://sns-avatar-qc.xhscdn.com/avatar/5d39c753000000001602fedf.jpg?imageView2/2/w/120/format/jpg,2,,0,1776696946783,0
6981a5540000000014030f75,1770104148000,广西,69707e2e000000002102b61e,不痒，但是特别油，一天不洗就很油，两天不洗头皮痛,598710316a6a6928f9052581,茶卡巴卡,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31061l4ia5q0049nh1r8329c1m135sb8?imageView2/2/w/120/format/jpg,48,,0,1776696946786,255
698181180000000011018318,1770094873000,广东,69707e2e000000002102b61e,不太爱出油，洗完头立马这样一片片扒住头皮[哭惹R]  洗了比不洗更多头皮屑。有什么推荐？,5f15c3f100000000010053e2,Peace,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31kmnq6hf2u6g5nolofog8kv266hlmog?imageView2/2/w/120/format/jpg,54,http://sns-webpic-qc.xhscdn.com/202604202255/9cf7f7cbf4983240fea1aa59216dd4dd/comment/1040g2h031s40qvoo5m5g5nolofog8kv2vd5if80!nd_whgt34_webp_wm_1,0,1776696946789,34
69d9ad310000000015001350,1775873329000,浙江,69707e2e000000002102b61e,其实用硫磺皂洗头也是一样的，但是不要一直用，一个星期1次就差不多了,5b6d240bb141000001a51f17,啊默默,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313hfmlni06004ac04ii0m7on8g5m7uo?imageView2/2/w/120/format/jpg,10,,0,1776696946820,7
6980def70000000008032801,1770053368000,湖北,69707e2e000000002102b61e,薇姿绿标洗发水可以吗,6019f1ba0000000001009261,jio高,https://sns-avatar-qc.xhscdn.com/avatar/6019f1ba0000000001009261.jpg?imageView2/2/w/120/format/jpg,30,,0,1776696946823,7
69a940900000000009006f2c,1772699792000,广东,69a13d45000000001a036a8e,,5d400d5f0000000001001547,Kid&Rosansa,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317ss63acjq005na01lfg85a7qthie6o?imageView2/2/w/120/format/jpg,28,http://sns-webpic-qc.xhscdn.com/202604202255/88dec5c217e7dc3cc24809951349185a/comment/1040g2h031t9ptn18lk2g5na01lfg85a76jbg790!nd_whgt34_webp_wm_1,0,1776696961253,499
69afc32f000000000d03757e,1773126448000,浙江,69a13d45000000001a036a8e,从像他妈妈变成像他阿姨,69430afd00000000320168a5,用户已注销,https://sns-avatar-qc.xhscdn.com/avatar/645b800677c97ef1a2abc7e0.jpg?imageView2/2/w/120/format/jpg,22,,0,1776696961259,1099
69a3dbe5000000000503b691,1772346341000,上海,69a13d45000000001a036a8e,我去，我以为俩泰国人，原来是两广的,5f75d586000000000100b6cc,gaga,https://sns-avatar-qc.xhscdn.com/avatar/166ad12ae9a7f6fbb4bbbf88d417895f.jpg?imageView2/2/w/120/format/jpg,141,,0,1776696961274,1.1万
69a8f399000000001803b0b4,1772680090000,河南,69a13d45000000001a036a8e,他这么好  你妈妈为什么还反对[笑哭R],5fafc95e000000000100549f,小懂,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31br21h6n0u605ntfp5f08l4vf8c2co8?imageView2/2/w/120/format/jpg,42,,0,1776696961279,659
69dfa971000000003500b271,1776265586000,广东,69a13d45000000001a036a8e,还以为你是博主小喵麻麻,5abb89c711be1014b62dee4e,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bh02a5lgu6g4a40tk4sfrie5f0cjn8?imageView2/2/w/120/format/jpg,1,,0,1776696961294,0
69a920cf000000000400150b,1772691664000,北京,69a13d45000000001a036a8e,广告都这么卷吗,5fc05a29000000000101d044,新,https://sns-avatar-qc.xhscdn.com/avatar/5fc05a29000000000101d044.jpg?imageView2/2/w/120/format/jpg,10,,0,1776696961297,641
69a5a41d0000000014030446,1772463133000,广东,69a13d45000000001a036a8e,为了做个广告从23年前就开始布局了[笑哭R],5a61e55b11be1035d04ee480,18k真金真钻,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31tl7bjsp7e004a0uofilnp40p78mfuo?imageView2/2/w/120/format/jpg,57,,0,1776696961300,6871
69e1cce30000000014019404,1776405731000,河南,69a13d45000000001a036a8e,你是个生命力很强的人，一定有一场绚烂多彩的人生,61d2e1ca0000000010009b7d,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30ossk9a63u5g5oeis75416rtud5sr9o?imageView2/2/w/120/format/jpg,1,,0,1776696961314,1
69de65aa000000003502c47d,1776182699000,新疆,69a13d45000000001a036a8e,感觉你是个很热情，高能量的人，你老公看着像土象，稳重，有责任心，很般配呢,6703f099000000001d02178f,暴富猫,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31l0n3p8lj2005po3u2cnc5sfiu2uo08?imageView2/2/w/120/format/jpg,2,,0,1776696961315,3
69a8092e00000000050321dd,1772620079000,北京,69a13d45000000001a036a8e,两人不都是两广长相吗,5af51a704eacab490b5c0b10,佳佳酱酱,https://sns-avatar-qc.xhscdn.com/avatar/6375ffb6c6f33706866de20c.jpg?imageView2/2/w/120/format/jpg,25,,0,1776696961317,1526
690e0d930000000039024553,1762528659000,浙江,6909aed7000000000401015f,能不能推荐一些比较好的常备药呀，打破地域信息差,574572b65e87e728da891e20,13579,https://sns-avatar-qc.xhscdn.com/avatar/6405de1157f404b4860ba656.jpg?imageView2/2/w/120/format/jpg,2,,0,1776696975706,3
690dc490000000003800d71f,1762509968000,广东,6909aed7000000000401015f,papi你小时候没用过这卷笔刀？！？！,56f3abcd84edcd1a66aaec13,Linda_琳🍊,https://sns-avatar-qc.xhscdn.com/avatar/6444e8bd7dfc78daed5d409f.jpg?imageView2/2/w/120/format/jpg,194,,0,1776696975708,1.2万
690dc8830000000038014fac,1762510979000,北京,6909aed7000000000401015f,想知道这个猫粮，很好吃的样子,5a98ec8b4eacab341879a576,一个善茬,https://sns-avatar-qc.xhscdn.com/avatar/630502a0861a5e0101fda23c.jpg?imageView2/2/w/120/format/jpg,1,,0,1776696975714,2
690ee5380000000039029e3e,1762583864000,吉林,6909aed7000000000401015f,这款洗发水在哪买啊，有链接吗,636ec59a000000001f01fc54,苹果,https://sns-avatar-qc.xhscdn.com/avatar/636ec59a000000001f01fc54.jpg?imageView2/2/w/120/format/jpg,2,,0,1776696975715,5
690ddfa800000000390263eb,1762516904000,上海,6909aed7000000000401015f,在学英语是不是[偷笑R]被刘恭显女士击打到了！！！,5caaae840000000017017273,没出没,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31sg9nj8c5e005n5alq25qsjjv3j08fo?imageView2/2/w/120/format/jpg,1,,0,1776696975716,2
6911268900000000330256b9,1762731657000,广东,6909aed7000000000401015f,喂食器放久了里面的粮会变潮还有哈喇油的味道，不好吃了,5d96eace000000000101b453,啦啦啦啦啦,https://sns-avatar-qc.xhscdn.com/avatar/62c7f1d355b5ffb567a4a873.jpg?imageView2/2/w/120/format/jpg,2,,0,1776696975717,5
690e0c41000000003902b652,1762528322000,江苏,6909aed7000000000401015f,真的不是什么新型抽象吗,5c442ecd0000000007015ed8,甜甜甜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31u9rc7q9hm005n245r6hqnmob1kfslg?imageView2/2/w/120/format/jpg,1,http://sns-webpic-qc.xhscdn.com/202604202255/1efd73945466b253dcb748bf5e4884df/comment/1040g2h031ojd7n3r50005n245r6hqnmo7mltm60!nd_whgt34_webp_wm_1,0,1776696975718,6
690e23d00000000033024a11,1762534352000,中国香港,6909aed7000000000401015f,中咪都五歲了，太快了[哭惹R],55e52a4267bc6518603889b7,威尔大王不怕困难,https://sns-avatar-qc.xhscdn.com/avatar/661968ceec8f5c985e809cf5.jpg?imageView2/2/w/120/format/jpg,3,,0,1776696975719,58
690e15750000000039007493,1762530678000,贵州,6909aed7000000000401015f,那个洗发水是真的非常绝！！！！！,5b744242c0abeb00013d5fdc,🐯小老虎🐬,https://sns-avatar-qc.xhscdn.com/avatar/5b74429e94cbc70001b04235.jpg?imageView2/2/w/120/format/jpg,3,,0,1776696975720,1
690dedaa0000000033021cc9,1762520491000,广西,6909aed7000000000401015f,话又说回来，你为啥给孩子起个咪咪的名儿？,5ec74828000000000101e22d,林深见露,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dr92q9kgs605nm790k0bohdbkg7nu0?imageView2/2/w/120/format/jpg,2,,0,1776696975720,1
6814da4f000000000400e808,1746197072000,上海,67bc1277000000000900f3fa,谁懂早上洗中午就油的细软塌[暗中观察R] 市面上所有叫的上名号的去油蓬松类洗发水全都用过 唯一能拯救我的是蓬蓬粉[哭惹R][哭惹R][哭惹R],5a3a417a4eacab42631c926d,Sunny,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jbt5v5b2o004a0ctp0nl4jdvaeurfg?imageView2/2/w/120/format/jpg,8,,0,1776696990114,22
67bdf6da000000001c00411e,1740502746000,广东,67bc1277000000000900f3fa,人美心善的大可爱旺旺[害羞R]可丽金大膜王38节会上吗,5a68b071e8ac2b2260168024,珊珊,https://sns-avatar-qc.xhscdn.com/avatar/5a68b366d2c8a56544785050.jpg?imageView2/2/w/120/format/jpg,3,,0,1776696990115,1
67c3fa0e000000001b03c8aa,1740896783000,山东,67bc1277000000000900f3fa,旺旺不是干皮吗？为啥头发是大油头？,5aa13c34e8ac2b06bad6ebc6,转圈圈,https://sns-avatar-qc.xhscdn.com/avatar/5e5b62bad433120001b373c6.jpg?imageView2/2/w/120/format/jpg,4,,0,1776696990121,1
67bd089e000000001c001189,1740441758000,天津,67bc1277000000000900f3fa,这个洗澡的上衣来个链接，[偷笑R][色色R],638a2015000000001f01ab1c,我就是我👑,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315uu9b26go6g5osa40anraoskjcddj8?imageView2/2/w/120/format/jpg,1,,0,1776696990122,0
67c716a4000000001702bd1a,1741100708000,广东,67bc1277000000000900f3fa,刚洗完头吹完发，自然蓬松高颅顶，睡一觉明早起来，一觉回到解放前。。。,5b6e6f3365e8cd0001d49caf,Leti茜雅,https://sns-avatar-qc.xhscdn.com/avatar/6148c424330403e65c68e985.jpg?imageView2/2/w/120/format/jpg,1,,0,1776696990123,13
67bc7bf00000000019013e89,1740405744000,湖北,67bc1277000000000900f3fa,这个梳子🪮求分享,55e4635862a60c77c4b80b11,招财宝儿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31rjnbrro2g0g414tn5hlg2ohjjh1eg0?imageView2/2/w/120/format/jpg,1,,0,1776696990124,3
67bc58980000000016013f49,1740396696000,广东,67bc1277000000000900f3fa,38上红标吗旺旺,5aed0f214eacab1179eca96d,Tobee 🐰,https://sns-avatar-qc.xhscdn.com/avatar/64f30fbe374358f6a297aca3.jpg?imageView2/2/w/120/format/jpg,1,,0,1776696990124,0
67bc7136000000001b03a78e,1740402998000,浙江,67bc1277000000000900f3fa,旺旺用红标的话多久一次,5574ca8b420995245e1adb3f,毛线衣,https://sns-avatar-qc.xhscdn.com/avatar/5574ca8b420995245e1adb3f.jpg?imageView2/2/w/120/format/jpg,1,,0,1776696990125,0
67bc53d9000000001c005fa9,1740395482000,天津,67bc1277000000000900f3fa,旺旺今天直播的阿迪外套里面的白色内搭是哪个品牌呀，超好看！,5c8845df0000000011029972,娜娜,https://sns-avatar-qc.xhscdn.com/avatar/5c885e1ad3e7380001ddace1.jpg?imageView2/2/w/120/format/jpg,3,http://sns-webpic-qc.xhscdn.com/202604202255/48c3f3ba678ff4b0284b97938c3065ee/comment/1040g2h031e9jfccmh2005n488nfkd6bidak7ncg!nd_whgt34_webp_wm_1,0,1776696990126,2
67be72c5000000001b0396d1,1740534470000,天津,67bc1277000000000900f3fa,旺旺！昨天晚上做梦梦见你和➕7谈恋爱了！[汗颜R][汗颜R][汗颜R]怎么回事呢？就说你跳槽去别的公司了，然后有个项目你已经做完整个框架了，然后自己实施不了，就想回原单位求助，还说可以给报酬，然后你就和同事们在聊这件事的时候她们发现你发烧🤒了，就有人去和➕7说了，霸总➕7冲进来就质问你“为什么发烧还工作”“自己发烧了不知道吗”然后一把把你拽进了休息室让你躺着[笑哭R][笑哭R][笑哭R]，然后我闺女醒了，就没后续了[笑哭R],5ba3546302a9640001a31bf7,Larissa,https://sns-avatar-qc.xhscdn.com/avatar/63e8d4af03aad761cf883087.jpg?imageView2/2/w/120/format/jpg,1,,0,1776696990127,6
681c832c0000000003037be3,1746699052000,北京,6819a311000000000f039a3f,本期视频中提到的洗发水、粉饼、粉底液都放在小清单里啦～,59b62f1550c4b47fbfa368d9,papi酱,https://sns-avatar-qc.xhscdn.com/avatar/59b62f1550c4b47fbfa368d9.jpg?imageView2/2/w/120/format/jpg,12,,0,1776697004610,79
681c8470000000000103ea7d,1746699376000,重庆,6819a311000000000f039a3f,广告那两个字越来越模糊了[偷笑R],597c318f5e87e71b29a2e8dd,羞休的羊,https://sns-avatar-qc.xhscdn.com/avatar/2b4cefbb01e0a0824f5c173dde7f98b2.jpg?imageView2/2/w/120/format/jpg,16,,0,1776697004613,66
681c81630000000009017c17,1746698595000,广东,6819a311000000000f039a3f,我穿越了？怎么感觉这个视频之前发过[笑哭R]还是说只是用了一样的选题？,58ed768b50c4b43743ab24fc,祈求英皇做十分鐘好人,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315kmgkuggk0049cu9mr8m97s2nt52a8?imageView2/2/w/120/format/jpg,26,,0,1776697004621,162
6823ee0a00000000070341cc,1747185163000,广东,6819a311000000000f039a3f,只有我觉得洗发水不好用吗？而且味道我接受不了,581dd9f582ec396afdee6349,如果可以重生,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31na5tuioku0048qsndcvaoq9fmqt8j0?imageView2/2/w/120/format/jpg,13,,0,1776697004624,3
681d729b000000001e018ac2,1746760348000,四川,6819a311000000000f039a3f,我一直都用的粉饼，难道我错了吗[汗颜R],5bcb139808e1b90001b642d4,青红椒,https://sns-avatar-qc.xhscdn.com/avatar/66ea9bf231ec0a3b3e7d1710.jpg?imageView2/2/w/120/format/jpg,8,,0,1776697004626,4
6821d71f000000000d017eb3,1747048224000,浙江,6819a311000000000f039a3f,馥绿德雅有没有人觉得不起泡,5c39c942000000000603a707,笑（三排vae对视版）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qff1oudn06g5n1pp511n9o7c91acdo?imageView2/2/w/120/format/jpg,5,,0,1776697004629,0
681cadc6000000000401565a,1746709958000,广东,6819a311000000000f039a3f,这个黄金链子是啥[哇R]好好看,6017b1dd0000000001004296,多放辣椒酱,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ut87ephjq005o0nm7eg8gkmeqf07s8?imageView2/2/w/120/format/jpg,6,,0,1776697004652,14
